,tweet_id,created_at,text,likes,retweeted,location,language,airline
13,1337073835544342529,2020-12-10 16:36:58,RT @FoodDepository: Thank you to @Chase &amp; @United for their generous gift to help #EndHungerNow on behalf of the new United GatewaySM Card.…,0,False,chicago,en,#UnitedAirlines
14,1337069210606956547,2020-12-10 16:18:36,#UnitedAirlines Says It Will Be '100% Green' By 2050 https://t.co/iiAW76iPnF,0,False,,en,#UnitedAirlines
15,1337069070521413633,2020-12-10 16:18:02,Thank you to @Chase &amp; @United for their generous gift to help #EndHungerNow on behalf of the new United GatewaySM C… https://t.co/sKbKNfxGgh,5,False,Chicago,en,#UnitedAirlines
16,1337068797237342210,2020-12-10 16:16:57,@united thank you #refund  #unitedairlines #help,0,False,Venezuela,en,#UnitedAirlines
17,1337064500197986306,2020-12-10 15:59:52,"United Airlines, Boeing 747SP #vintage #vintageairliners #airliners #united #unitedairlines #boeing #boeing747… https://t.co/XVrY9DdtLJ",0,False,Argentina,en,#UnitedAirlines
18,1337060987883712512,2020-12-10 15:45:55,"Toilet plume is the dirty secret the #airlines don't address in their happy talk about cleaning, masks, middle seat… https://t.co/uS1noN61sC",0,False,,en,#UnitedAirlines
19,1337052730301554695,2020-12-10 15:13:06,"RT @TravelAgentMall: TravelAgentMall brings you the best airfare deals on United Airlines.
Book now: https://t.co/6W6hhhozdO
#exclusive #de…",0,False,"Southfield, MI",en,#UnitedAirlines
20,1337049251126325249,2020-12-10 14:59:17,#UnitedAirlines Aims to Go ‘100% Green’ by 2050 Through Carbon Capture https://t.co/pxVvvARBwc,0,False,,en,#UnitedAirlines
21,1337030421977178113,2020-12-10 13:44:28,@united makes it feel real safe when before boarding  crew doesn’t even have mask on. Flt 554 EWR to Lax 1 hrs ago.… https://t.co/fSqpbopHsV,0,False,los angeles,en,#UnitedAirlines
22,1337023276531343362,2020-12-10 13:16:04,"RT @Studio_kocyun: UNITED AIRLINES
BOEING 787-9
DREAM LINER
#UNITED #Boeing 
#UnitedAirlines #ボーイング #成田 https://t.co/GI8b631jQs",0,False,,en,#UnitedAirlines
23,1337021906852192257,2020-12-10 13:10:37,"Guess what folks. @united on flight UA1731 back on Dec 8th 2020, just let a passenger on that was puking all over t… https://t.co/G3f0kUrScf",0,False,Oklahoma (Aka Indian Territory,en,#UnitedAirlines
24,1336983362557251584,2020-12-10 10:37:28,"Passengers of United Airlines will soon be able to access the airline's automated, customer service on-demand hubs,… https://t.co/NshlXZBc23",0,False,Malaysia,en,#UnitedAirlines
25,1336893528404848641,2020-12-10 04:40:30,"United bullying more people. https://t.co/Y4hPPtMVxg
#unitedairlines #corruption #bully #unitedairlinesistheworst… https://t.co/IYj0E91Oul",0,False,,en,#UnitedAirlines
26,1336844372688551937,2020-12-10 01:25:10,@united Correction you only support Active Duty members and Veterans. As you don't recognize Reserve and National G… https://t.co/T1bycei4IN,0,False,"Minneapolis, MN",en,#UnitedAirlines
27,1336838593981997056,2020-12-10 01:02:12,#Veterans #ArmyNationalGuard #NoSupport #UnitedAirlines #CapitalOne #Pandemic ultimately @united $1800+.. every tra… https://t.co/4koFJuExCO,0,False,"Minneapolis, MN",en,#UnitedAirlines
28,1336827961387802629,2020-12-10 00:19:57,"RT @plainsandplanes: Taking in those morning rays 🌄

✈️N471CA Mitsubishi CRJ-200LR opened by @skywestairlines operating as @united UA4759
🛫…",0,False,"Fargo, ND",en,#UnitedAirlines
29,1336827024237875206,2020-12-10 00:16:14,"RT @BoeingSCSpotter: Two United 787-9‘s (N19986 &amp; N28987) at Boeing SC awaiting delivery.

#United #UnitedAirlines #Boeing #BoeingSC #Charl…",0,False,"North Charleston, S.C.",en,#UnitedAirlines
30,1336771326804111361,2020-12-09 20:34:54,Boeing resumes deliveries of 737 MAX with aircraft to United Airlines. #boeing #737MAX #unitedairlines… https://t.co/EExPc52R8r,0,False,,en,#UnitedAirlines
31,1336716460266287106,2020-12-09 16:56:53,"United Launches Virtual, On Demand Customer Service at the Airport https://t.co/BV5MkcEDrD #unitedairlines https://t.co/v8RurcrB3U",2,False,"Goodyear, AZ",en,#UnitedAirlines
32,1336716299385397257,2020-12-09 16:56:15,"United Launches Virtual, On Demand Customer Service at the Airport https://t.co/P5QFTW8laf #unitedairlines https://t.co/1wtdAODgYW",1,False,"Phoenix, AZ",en,#UnitedAirlines
33,1336709027229798400,2020-12-09 16:27:21,"Taking in those morning rays 🌄

✈️N471CA Mitsubishi CRJ-200LR opened by @skywestairlines operating as @united UA475… https://t.co/MwPQjRD6xP",1,False,"West Fargo, ND",en,#UnitedAirlines
34,1336679646541340672,2020-12-09 14:30:36,"In a hallmark moment, #Boeing delivered its first #Boeing737MAX aircraft to #UnitedAirlines since the groundings in… https://t.co/Sye0KdcIMn",1,False,,en,#UnitedAirlines
35,1336675554766987264,2020-12-09 14:14:21,"For the 1st time since 3/20/19, 737-9 to #unitedairlines https://t.co/7UsmceFWyx",0,False,"Seattle, WA",en,#UnitedAirlines
36,1336672400507871234,2020-12-09 14:01:49,"RT @virtualUA: Whether you're flying alone or with friends, VirtualUA is here to make your flights a breeze! Sign up at https://t.co/BudSRx…",0,False,Worldwide,en,#UnitedAirlines
37,1336672289736290305,2020-12-09 14:01:22,"Whether you're flying alone or with friends, VirtualUA is here to make your flights a breeze! Sign up at… https://t.co/Lq7IkVFCVr",5,False,"Dallas, Texas",en,#UnitedAirlines
38,1336671965113954304,2020-12-09 14:00:05,"RT @diecastryan: United’s 787-10 from a different angle. Photo taken nearly 2 years ago, just before the inaugural flight. #united #UnitedA…",0,False,"Buenos Aires, Argentina",en,#UnitedAirlines
39,1336606377591136256,2020-12-09 09:39:28,@DavidCornDC @united Will DEFINITELY not be flying @united till this changes.  #unitedairlines https://t.co/IYIuSEJnuo,2,False,"I'm more American than you are 🇺🇸🇺🇸🇺🇸  ""Surprised to hear this"" = You're a damn liar.",en,#UnitedAirlines
40,1336598207992901632,2020-12-09 09:07:00,"The couple was charged with reckless endangerment upon arrival in Hawaii for putting fellow passengers ""in danger o… https://t.co/4TocBSXCFm",0,False,"Sydney, Australia",en,#UnitedAirlines
41,1336593060743045121,2020-12-09 08:46:33,"RT @st3v3murray: I missed my connection by minutes (mechanical) and United took care of me with a hotel, meal vouchers, and a first-class s…",0,False,,en,#UnitedAirlines
42,1336590048574115840,2020-12-09 08:34:34,"Guess what folks. @united on flight UA1731, which I'm on from KOA to DEN just let a passenger on that was puking al… https://t.co/S8K26SFSp8",1,False,Oklahoma (Aka Indian Territory,en,#UnitedAirlines
43,1336543599895392258,2020-12-09 05:30:00,"RT @markthoms: United launches virtual, on-demand customer service at the airport https://t.co/juEFG57cKv #readlater #feedly #weareunited #…",0,False,,en,#UnitedAirlines
44,1336543357707956225,2020-12-09 05:29:02,"United launches virtual, on-demand customer service at the airport https://t.co/juEFG57cKv #readlater #feedly… https://t.co/rfLKLOcm7t",0,False,"Mount Prospect, IL",en,#UnitedAirlines
45,1336527523216322563,2020-12-09 04:26:07,@DavidCornDC @united No #UnitedAirlines flights for me or my loved ones,2,False,"New York, NY",en,#UnitedAirlines
46,1336503193153527808,2020-12-09 02:49:26,@DavidCornDC @4_Impeachment @united Please share flight number so @CDCgov can contact trace #unitedAIRLINES,1,False,United States,en,#UnitedAirlines
47,1336497976605368320,2020-12-09 02:28:43,"RT @JaspreetTravels: A #TravelTuesday throwback to Christmas in Tokyo with the queen 👑✈️🇯🇵 

#beingunited #paxex #unitedairlines https://t.…",0,False,"Lancaster, PA",en,#UnitedAirlines
48,1336486755042816000,2020-12-09 01:44:07,#unitedAIRLINES best airline I’ve used in a while.  Extremely professional and friendly.  I don’t believe I’ll ever… https://t.co/m5bVqDjzTb,0,False,,en,#UnitedAirlines
49,1336482509798985728,2020-12-09 01:27:15,"United changes policies even after you buy tickets. https://t.co/u6R7zELmOd
#unitedairlines #corruption… https://t.co/13eepcnpD5",3,False,,en,#UnitedAirlines
50,1336469575643361281,2020-12-09 00:35:51,"@united @DavidCornDC Aware! Come on #UnitedAirlines the damage is done! Do better!!! There’s no, none, Zero excuse this even happened!!",0,False,United States,en,#UnitedAirlines
51,1336459900046749696,2020-12-08 23:57:25,"A #TravelTuesday throwback to Christmas in Tokyo with the queen 👑✈️🇯🇵 

#beingunited #paxex #unitedairlines https://t.co/fknP8ocWGs",29,False,"Chicago, IL",en,#UnitedAirlines
52,1336452309925052416,2020-12-08 23:27:15,"Reconsider flying @United until they sort out their mask policy; with a lax mask policy, #UnitedAirlines may become… https://t.co/x1ZFG1zsYS",0,False,"Black Rock, CT",en,#UnitedAirlines
